#         ms          mr          mg          mh           d        psat        dn4k         sfr      hdelta        rexp     nsersic         con       sigv1          ka
#
   1.323e+10      -18.66      -17.81   2.712e+11           0           0       1.712      -11.69      0.5198       3.878       2.552       2.489       24.76           0
   2.294e+10      -19.24      -18.31   3.804e+11           0     0.01263       1.745      -11.07      -0.386       2.843       4.428       2.758       116.2           0
   4.151e+10      -19.99      -19.17   6.312e+11           0           0       1.732      -11.51        2.31           0      0.6921       1.968           0           0
   3.833e+10      -19.63      -18.53   8.059e+11           0           0       1.888      -11.98       2.958           0       4.086       3.293           0           0
   1.479e+10      -18.05      -17.08   2.878e+11           0           0       1.524      -10.67       4.878       1.904       3.322        2.54       45.25           0
   3.071e+10      -19.84      -19.06   4.751e+11           0           0       1.481      -10.51       1.704       2.802       3.108       2.997       87.08           0
   1.348e+10      -19.02      -18.26   2.737e+11           0      0.3155       1.396      -10.49       3.378       7.672      0.8249       2.408       52.39           0
   3.359e+10      -20.21      -19.64   5.151e+11           0           0        1.37       -10.4       3.774       8.201       2.078       2.035       60.31           0
   3.776e+10      -19.86      -18.95   5.759e+11           0     0.01285       1.952      -12.03      -1.803       2.324           6       3.339       158.3           0
   3.897e+10      -20.34      -19.63   5.926e+11           0           0       1.403      -11.28       3.516       8.018       1.107       1.969       96.91           0
   9.325e+10      -20.91      -20.38   1.861e+12           0           0       1.491      -10.55       2.376       10.23       1.791       2.293        69.1           0
   2.406e+10      -19.55      -18.65   3.948e+11           0    0.008278       1.922      -11.66     -0.8168           0       4.673       3.088           0           0
    6.71e+09      -18.58      -18.05   1.941e+11           0           0       1.402      -10.06       3.143       6.817      0.8017       2.306       56.55           0
   2.674e+10      -19.47      -18.56   4.252e+11           0           0       1.911      -12.03      -2.676       2.937           6       3.237       120.7           0
   8.563e+09      -18.95      -18.45   2.178e+11           0           0       1.243      -10.16       7.633           0      0.6248       2.318           0           0
    1.27e+10      -18.84      -18.19   2.652e+11           0           0       1.377      -10.59       1.142        9.24      0.5426       2.081       44.34           0
   9.465e+09      -18.84      -18.22   2.293e+11           0           0       1.415      -10.41     -0.2416       4.239         1.3       2.479       68.25           0
   5.373e+09      -18.61      -18.16   1.759e+11           0           0       1.327      -10.01       2.471       6.518      0.6104       2.029       61.28           0
   4.451e+10      -20.08      -19.56   6.815e+11           0           0       1.567      -10.81      0.9634       7.612       1.559       2.373       77.18           0
   7.032e+09      -18.71      -18.22   1.984e+11           0           0       1.352       -10.4       3.243       10.59      0.5989       2.309       20.01           0
   5.679e+10      -20.05       -19.4   8.893e+11           0           0       1.924      -12.18      -2.236       9.192       2.937       2.388       83.94           0
   2.233e+10      -19.83      -19.24   3.729e+11           0           0       1.546      -11.12      0.8723       9.495       1.976       2.233       60.17           0
    3.15e+10      -19.52      -18.57   4.855e+11           0           0       1.966      -12.16      -1.787       2.401       4.702        2.99       165.1           0
   1.376e+10      -19.31      -18.67   2.767e+11           0           0        1.28      -10.26       3.488           0       4.726        2.88           0           0
   1.957e+10      -19.18      -18.32   3.408e+11           0           0       1.768      -11.48     -0.8742       2.137       2.499       2.645       84.79           0
   2.949e+10      -19.56      -18.61   4.599e+11           0           0       1.877      -11.98      -1.861       3.277       4.344       3.365       126.1           0
    1.11e+11       -20.7      -19.82   5.471e+12           0           0       1.829      -11.67      -1.182       5.259       2.495       2.568       150.4           0
   8.013e+09         -19       -18.4   2.111e+11           0           0       1.273      -9.927       3.717       5.151       1.216       2.452       15.56           0
   6.121e+09      -18.68       -18.2   1.861e+11           0           0       1.299      -10.14       4.027       8.316      0.7861       2.342        52.1           0
   5.202e+09      -18.13      -17.61   1.737e+11           0           0       1.365       -9.77       3.147       2.601       1.263       2.786       42.44           0
    2.03e+10      -19.69       -19.1   3.487e+11           0           0       1.371      -10.12       2.312       5.775       1.327        2.63       63.33           0
   1.244e+10      -18.61       -17.8   2.618e+11           0           0       1.707      -11.65      0.3452       5.332       2.432       2.646       29.33           0
   5.242e+10      -20.65      -20.05   8.126e+11           0           0       1.472      -10.63      0.7799       12.21       1.592       2.034       73.65           0
   9.117e+09      -19.03      -18.59   2.254e+11           0           0       1.405      -9.978       2.827       8.764       1.243       2.202        48.5           0
   3.652e+10      -19.86      -19.22   5.554e+11           0           0       1.472      -10.48       1.297       9.934       1.551       2.257       85.61           0
    9.04e+09      -19.31      -18.78   2.244e+11           0           0        1.27      -9.953       3.254       5.101      0.9073       2.269       42.65           0
   9.408e+09      -18.56      -17.72   2.289e+11           0           0       1.276       -10.8       3.524           0       1.338       2.953           0           0
    3.54e+10      -20.68      -20.23   2.664e+12           0           0       1.235      -9.874       3.743           0      0.7949       1.728           0           0
    5.91e+09      -17.94      -17.05   1.832e+11           0           0       1.321      -10.06       4.343       2.765       1.104       2.214       63.74           0
